game_str,play_id,nth_throw,safe,advanced,thr_ts,acq_ts,arr_ts,closest_itsx_ts,E_itsx_ts,E_ft_til_1st_itsx,ft_til_1st,itsx_catch_ts_delta,plane_orientation_polar,plane_orientation_azimuth,ball_norm_x_plane,ball_dis_plane_origin,proj_ball_z,ball_direction_polar,ball_direction_azimuth
y2_d075_VZE_YJD,80,2,True,False,2650412,2649917.0,2651501.0,2651468,2651468.8072569813,,-4.442966260438029,32.1927430187352,135.97032712293174,1.152740333352142,-0.8909381857545786,4.952467071546697,2.4206387913973657,-29.986214917228207,-18.297543698733527
y2_d075_VZE_YJD,95,1,False,False,3190226,3189368.0,3191381.0,3191348,3191348.7091435557,11.023565932268848,10.012983352783497,32.29085644427687,140.04995423940665,3.6250104903627403,0.5535040118337602,5.544221883998561,5.148988242376149,-45.00933004054809,-11.240535080026179
y2_d075_VZE_YJD,119,1,False,False,3907977,3906129.0,3909066.0,3909000,3909000.449573126,8.002903990982889,5.920320013953875,65.55042687384412,105.28819703175964,-0.15193542808177085,0.6983428018079648,2.2548128132580385,1.5912277167509594,-77.30347971254406,-21.302164696823063
y2_d075_VZE_YJD,128,1,False,False,4263355,4261540.0,4264279.0,4264048,4264048.884187837,25.884122096932515,19.94139895674569,230.11581216286868,90.99216911909394,0.14285423611966053,0.4315381193424803,8.164852426738138,7.386770918174941,-102.31025292886147,0.6057279770555122
y2_d075_VZE_YJD,135,1,False,False,4506169,4505014.0,4507324.0,4507258,4507258.713580831,10.401660322434875,8.469934934878198,65.28641916904598,-173.4512655008509,3.0141624433788365,-0.8724857559749807,7.309508432717764,4.016487321789511,8.056340575826809,-12.228010924896616
y2_d075_VZE_YJD,144,1,False,False,4709416,4707337.0,4710505.0,4710439,4710439.560394918,16.592917410922226,15.032663681748677,65.43960508238524,165.10832277338523,2.615424320459823,-0.3855421341254969,3.830089185994657,3.920570937042491,-15.764552043295682,-9.351064109459982
y2_d075_VZE_YJD,154,1,False,False,5054002,5052715.0,5054860.0,5054728,5054728.890094826,16.843422565316352,13.354699289993002,131.10990517400205,94.63909753885196,2.165575494021482,0.5447368558986195,8.363706406622482,7.332030163029479,-92.59135958664626,-1.8421964597779097
y2_d075_VZE_YJD,188,2,True,False,6483498,6482871.0,6484257.0,6484191,6484191.851164789,3.286120084120389,1.3957558531755088,65.14883521106094,131.89932230243733,3.116973882693884,-0.732314136304399,2.0185904937180568,1.8375981439915066,-50.90734684572264,-12.847754081251749
y2_d075_VZE_YJD,212,1,False,False,7307773,7306717.0,7308598.0,7308499,7308499.324502381,22.146174794398476,19.835332939567703,98.67549761943519,92.01975640198617,3.577591239288978,0.25631670258089817,4.269899312292295,4.652887717260038,-92.3708876324082,-5.827845872156623
y2_d076_MGJ_RZQ,30,2,True,False,877302,876652.0,878152.0,878102,878102.559252086,-0.6535986432215759,-2.18269943437525,49.4407479140209,132.50094864027346,2.505666239675122,-0.16322578561884935,3.14768111598297,3.4763968330129105,-50.0077903438671,-9.240496066640832
y2_d076_MGJ_RZQ,41,1,False,False,1237502,1236302.0,1238402.0,1238302,1238302.2051719262,7.238195760218744,4.521521379410647,99.7948280738201,157.48259491542467,2.460322932268099,-0.7237289399869815,4.954846025133829,3.783247038758324,-9.13082286968292,-14.34909818277237
y2_d076_MGJ_RZQ,60,1,False,False,2027552,2026802.0,2028352.0,2028302,2028302.4241827389,10.021452528369377,8.335231093062172,49.57581726112403,-148.7037229073062,4.699480499496161,-0.2860871513999274,3.3166593731490455,3.8680515262152095,31.093938933122633,-9.260318348731161
y2_d076_MGJ_RZQ,76,1,False,False,2531402,2530202.0,2532552.0,2532452,2532452.2787127593,15.582619757217273,12.74206197477298,99.72128724073991,137.69747834475004,2.7101252113078544,0.05968325281102134,3.1956789562906622,3.5908013299007853,-49.1188192963733,-8.363936938332769
y2_d076_MGJ_RZQ,99,1,False,False,3228702,3227152.0,3229452.0,3229202,3229202.093910004,32.03861463275833,25.165362434795668,249.9060899959877,38.62433919678773,5.416734932221374,0.6849932891565144,6.612661771392422,5.603484052048778,-145.46541775437802,-2.211776312995343
y2_d076_MGJ_RZQ,110,1,False,False,3590152,3588702.0,3591602.0,3591352,3591352.7496578624,23.155069469975803,17.43845308337967,249.25034213764593,-172.62389747484647,5.954923317706289,0.39997162287112653,6.586491063849987,6.891411554139844,3.946084521364784,-26.189883405077122
y2_d076_MGJ_RZQ,111,1,False,False,3744652,3742802.0,3745602.0,3745502,3745502.7503696475,23.465590382333918,20.6798305683388,99.2496303524822,178.65454998168343,3.301102276551518,-0.6988419401409607,3.1301560291633086,2.7276906937776966,-1.9324023112815136,-8.951626088025915
y2_d076_MGJ_RZQ,125,1,False,False,4093252,4091702.0,4094202.0,4094152,4094152.4150616773,15.500881562211129,14.001914126813045,49.58493832265958,111.48757238695015,2.7676246953845123,0.08828174782592338,2.7371626536441394,3.1362553822615378,-71.46209616845728,-10.154751525879442
y2_d076_MGJ_RZQ,128,2,False,False,4302952,4302302.0,4303852.0,4303802,4303802.554070144,27.930206406820442,26.70353181591076,49.445929856039584,137.72242133149933,2.9914771903364397,-0.5466435372333394,1.2179119943869197,1.4647797733699872,-44.35008287127563,-10.634808550914505
y2_d076_MGJ_RZQ,138,1,False,False,4674052,4672352.0,4675052.0,4674952,4674952.577130099,36.494190017239625,34.12815301836952,99.42286990117282,178.07954496966283,3.3934061101141424,0.02532788871621669,2.9448084040454456,3.4449364988825533,-3.4868033025249927,-8.493169964927919
y2_d076_MGJ_RZQ,148,1,False,False,4986152,4985102.0,4986752.0,4986702,4986702.365927311,11.718524095912883,10.185022432646182,49.63407268933952,88.40431448127515,8.230295669999663,0.1581203986715296,3.906624149955274,5.0420566179518485,-92.93454674854117,-13.173026308018201
y2_d076_MGJ_RZQ,159,1,False,False,5402302,5400902.0,5403552.0,5403452,5403452.820323999,14.863322877454538,12.317585774026687,99.17967600096017,163.25364410756595,2.2099274818661456,-0.9598957288356808,4.795664802168379,1.6732914336946076,-17.504472726843563,-11.155323443655819
y2_d077_MGJ_RZQ,5,1,False,False,112190,111290.0,113240.0,113190,113190.42460633234,10.184287176137257,8.803406492885783,49.575393667662865,114.59678161953508,1.6897656922153317,-0.319574931434352,2.3322563724090672,2.461187341907406,-67.54517601591192,-11.093857092706541
y2_d077_MGJ_RZQ,58,1,False,False,1923390,1922290.0,1924590.0,1924540,1924540.0314704257,12.661505170644633,11.250561641216189,49.96852957434021,167.67321836362362,1.9302683612115743,-0.337570684505598,5.324789064813918,5.297455609958179,-15.890786381042503,-10.045574288617283
y2_d077_MGJ_RZQ,68,1,False,False,2139690,2139040.0,2140690.0,2140590,2140590.995742515,14.390384375525525,11.41305477953286,99.00425748480484,160.00937052077416,2.6443854038005554,-0.261111907285624,5.252415069077276,5.459386771974077,-23.81996997689466,-5.90743532915262
y2_d077_MGJ_RZQ,112,1,False,False,3619590,3617240.0,3620340.0,3620190,3620190.4808387947,19.216997616570364,15.81818860496881,149.51916120527312,-171.36283007262034,3.472334124107988,-0.3102500749267243,4.35181301826352,4.64747251273822,11.932883640031358,-9.321782923314153
y2_d077_MGJ_RZQ,118,1,False,False,3876990,3875540.0,3878290.0,3878240,3878240.197539649,19.119020873087937,17.81159333181181,49.80246035102755,170.89504310908575,2.477755196097263,-0.22406110089036696,3.715948896480665,3.987822378404857,-13.000723651639706,-12.1425623118228
y2_d077_MGJ_RZQ,129,1,False,False,4103990,4103040.0,4105440.0,4105340,4105340.5486158514,30.654267409307316,28.38298113190693,99.45138414856046,169.5188956745062,2.0257118325440615,-0.37277648366497473,4.509391607550555,4.484058062750869,-11.756303282864987,-14.10832584028719
y2_d077_MGJ_RZQ,153,1,False,False,4895640,4894090.0,4897040.0,4896940,4896940.521653657,13.478763192147627,10.60652878491148,99.47834634315223,163.886586016646,2.538278080617687,-0.9787815118152443,6.015883674783558,1.610247805794031,-18.846840227513212,-14.521709999793213
y2_d077_MGJ_RZQ,206,1,False,False,6694069,6693119.0,6695019.0,6694919,6694919.296669054,26.848999655876778,24.417172749622186,99.70333094615489,123.8619214925435,3.6449751898889815,-0.6484136567512818,3.6163127606776335,3.2912022458135564,-54.23068046798997,-11.98127275202777
y2_d077_MGJ_RZQ,214,1,False,False,6986069,6984519.0,6986969.0,6986769,6986769.963864984,22.39204138276862,16.375035195153217,199.0361350160092,-175.99195559443504,3.6858513963408086,-0.2872618005642327,3.648905240728348,4.03768615234648,5.965389078409709,-14.228997482406944
y2_d077_MGJ_RZQ,224,1,False,False,7350419,7349719.0,7351219.0,7351119,7351119.682021352,14.484244183188133,12.021661586100125,99.31797864753753,154.87619805440875,3.216626134581446,0.009433639841133268,5.246779977286066,5.718171248467177,-27.36944821604151,-5.450820409708203
y2_d077_MGJ_RZQ,226,1,False,False,7400569,7399619.0,7401219.0,7401069,7401069.311929872,28.884782229442607,24.67024626660884,149.6880701277405,110.07412676140984,2.548280736736075,0.7513710281288823,9.277139596764465,6.495998893034211,-82.05447851985562,3.649564720301995
y2_d077_MGJ_RZQ,231,1,False,False,7518069,7517119.0,7519019.0,7518969,7518969.398899434,12.640230138995513,11.224469400990396,49.601100565865636,116.48246438520118,2.4573688518055405,-0.19826145967150116,3.5514351852375876,3.8444318459011417,-65.0311866018945,-9.824920133809186
y2_d077_MGJ_RZQ,268,1,False,False,8700919,8698969.0,8701719.0,8701569,8701569.012310976,23.908881083971078,20.10983179202433,149.98768902383745,94.31102594657989,6.0019406340703085,0.716422145305072,9.646294224836042,7.5872770484821075,-98.38618176916677,-6.846066233065792
y2_d077_MGJ_RZQ,291,1,False,False,9499119,9498019.0,9500269.0,9500169,9500169.36198006,29.029930806693027,26.8473573352041,99.63801993988454,171.32944605630684,3.0367085500935787,-0.9569610952566547,3.3936305494858945,1.4365781094848922,-8.044118231706738,-14.307130241855168
y2_d077_MGJ_RZQ,306,1,False,False,9935119,9934269.0,9936219.0,9936119,9936119.904904913,7.424247321489138,4.582403273270805,99.09509508684278,-170.42621899761699,3.254943245229157,-0.5367904467986419,4.764584947814236,4.499070556520252,8.367148519725719,-10.237304931520177
y2_d077_MGJ_RZQ,318,1,False,False,10321119,10319619.0,10322469.0,10322369,10322369.516462414,12.868984509320658,10.07959281157127,99.48353758640587,172.7487066831875,2.922005610197772,-0.8249426261156955,4.638244294611614,3.0541795667760416,-8.480190091878635,-12.351613384220908
y2_d077_MGJ_RZQ,340,1,False,False,10946969,10946219.0,10947919.0,10947869,10947869.342962544,16.289646448054043,14.754982848776727,49.65703745558858,169.14711987955423,3.009979593902102,-0.4385990124189847,2.777720772866829,2.9419363726089727,-12.625745478739592,-10.446549418980558
y2_d077_MGJ_RZQ,351,1,False,False,11240619,11239619.0,11241669.0,11241569,11241569.268467482,6.637222116772221,3.996706726413996,99.7315325178206,158.9086645285343,3.369678115308858,0.909015606599657,0.9040319844788492,0.8788135861164308,-24.97851656958813,-12.645386652739186
y2_d078_MGJ_RZQ,3,1,True,False,78699,77399.0,80099.0,80049,80049.41399019826,2.685535589916275,2.246829575011642,49.586009801743785,157.51326463533314,2.146708963154765,0.6512559852714646,4.3337842331416985,3.606781519123049,-26.030836396159998,-12.213310170579428
y2_d078_MGJ_RZQ,9,2,True,False,259249,258699.0,260099.0,259999,259999.90406625488,1.920340360643099,-0.8267514707719276,99.09593374512042,137.15260747006516,3.937553867181009,-0.9999412427501301,3.0857747947778154,0.6206639983099229,-42.80654314130552,-9.07709613195935
y2_d078_MGJ_RZQ,26,1,False,False,755899,755049.0,756749.0,756649,756649.2877686084,14.238909379624399,11.244197680185508,99.71223139157519,-163.75542073016112,4.11626531795099,-0.28511560971274985,3.680731080347093,4.132757522555491,15.47335948438442,-7.604206555088006
y2_d078_MGJ_RZQ,32,1,False,False,1035649,1035249.0,1036349.0,1036199,1036199.2491542076,11.523191012718165,7.017466895642913,149.75084579235408,-165.98716443417973,2.630908204638615,-0.6082248273995654,4.461570914314618,3.930280288109238,19.860211907818613,-11.400576470268229
y2_d078_MGJ_RZQ,46,1,False,False,1481599,1480449.0,1482649.0,1482549,1482549.4183493913,14.362089482621615,11.793831781201812,99.58165060868487,107.81845383204802,2.8708956165087898,0.43957460362872247,8.513305035590454,8.065461773701001,-77.60690512623,-7.3732446132372305
y2_d078_MGJ_RZQ,66,1,False,False,2037549,2035849.0,2038999.0,2038949,2038949.553724165,18.371696220122406,16.992551547163433,49.44627583492547,167.26246184809895,1.3765693179713026,0.894184960490554,5.608453692058617,2.715626757756474,-17.845562549104542,-17.722931622747932
y2_d078_MGJ_RZQ,69,1,False,False,2117199,2116249.0,2118249.0,2118199,2118199.1291978564,16.592584757025506,15.419804644448307,49.87080214358866,173.46475405138005,2.8883788745863512,-0.6953496916985896,5.854312693675272,4.632945999141867,-6.119066009980847,-10.52236047700842
y2_d078_MGJ_RZQ,86,1,False,False,2817449,2815799.0,2818749.0,2818649,2818649.8465025867,18.629325684982742,16.20936007632121,99.15349741326645,168.64596249958254,2.5157459109661033,0.04681367424179188,6.96445153850785,7.3255133326480335,-12.978055839096386,-9.637919011183286
y2_d078_MGJ_RZQ,121,1,False,False,3814299,3813149.0,3815449.0,3815349,3815349.858959387,13.290665471642102,10.230206555964,99.14104061294347,159.1180276167314,2.2537228777680696,-0.297348274926262,3.999296447798345,4.1517753340940535,-22.916183391136702,-6.66485351222306
y2_d078_MGJ_RZQ,125,1,False,False,4026099,4025099.0,4026949.0,4026849,4026849.8584851674,21.11730948782455,18.597542519100664,99.14151483261958,101.3092183074856,2.4921772036680636,0.031367198241181594,4.509617533493899,4.875022867862012,-78.25436657471208,-6.677270996828903
y2_d078_MGJ_RZQ,156,1,False,False,4963899,4962999.0,4964749.0,4964699,4964699.036587298,17.768997513415016,16.577833419997525,49.96341270208359,140.89633238407157,3.8096258772705767,-0.15394104587337096,3.9250270501194935,4.437911514244076,-40.034239830777864,-9.2653013530095
y2_d078_MGJ_RZQ,168,2,False,False,5417849,5417349.0,5418649.0,5418599,5418599.294169545,10.892193958212754,9.434075031026069,49.705830454826355,133.48727701810776,2.7704437896362037,0.4069536100979954,3.1798015115219345,3.314571476320863,-49.41850795523241,-8.197977757359665
y2_d078_MGJ_RZQ,194,1,False,False,6296549,6295599.0,6297649.0,6297599,6297599.02513354,9.99595615882704,8.462298181641403,49.974866460077465,136.29766653239028,3.0473215652131387,0.37073598968945676,5.41997543150723,5.481277269083259,-51.53074624090018,-8.021840762263494
y2_d078_MGJ_RZQ,205,1,False,False,6766149,6764649.0,6767099.0,6766999,6766999.766584637,24.974488470588387,22.72160139901496,99.23341536335647,112.14450599438385,2.9168437947293455,-0.14456158506392594,6.008430251163972,6.372820478322041,-69.66622486611948,-6.0846816452976205
y2_d078_MGJ_RZQ,207,1,True,False,6937799,6937199.0,6938449.0,6938349,6938349.509475839,3.1244349870034682,0.4975888197123603,99.4905241606757,149.75639238597523,5.9405841949376565,-0.9723258511087198,1.496078851486139,1.2328075798742706,-29.518975007692344,-10.120241980013807
y2_d078_MGJ_RZQ,209,1,False,False,7003999,7002749.0,7004849.0,7004699,7004699.887865862,16.60366340956722,12.2043072676806,149.1121341381222,-162.48391463686428,4.809705577712748,-0.3453877232615861,3.8070763653523065,4.277305503687727,18.015867951537942,-9.673300706886337
y2_d078_MGJ_RZQ,231,1,False,False,7822899,7822099.0,7824399.0,7824299,7824299.837971494,11.12336120912934,8.214103701444918,99.1620285063982,166.83752777945318,2.1025910139761095,0.8931350148921262,3.4880340553379954,1.8816032446388156,-19.581830906882164,-14.236806390083649
y2_d078_MGJ_RZQ,242,1,False,False,8166449,8165449.0,8167749.0,8167699,8167699.122478103,26.308056844504364,25.108723181622626,49.877521896734834,149.66690830727032,2.6734385468181756,-0.07800277585584449,2.47714876174761,2.8658301834992357,-33.969450446063746,-12.43544554126358
y2_d078_MGJ_RZQ,275,1,False,False,9391749,9390399.0,9392949.0,9392849,9392849.747646928,11.352562559361907,8.471207727084343,99.25235307216644,172.76205110637227,2.4019897256458194,0.11332058776933228,4.251137996784884,4.578480803231499,-11.326466234293594,-10.887820023173342
y2_d078_MGJ_RZQ,294,1,False,False,10041299,10040299.0,10042199.0,10042099,10042099.875881847,7.557503044931351,4.93326965809558,99.12411815300584,71.15727666936846,2.3887242957682417,0.2441554101899818,6.962132664214905,7.102024170882714,-111.1704614012085,-5.860948514529554
y2_d078_MGJ_RZQ,295,1,False,False,10214399,10213649.0,10215299.0,10215199,10215199.730347794,21.41724412388754,18.62978658832276,99.2696522064507,156.33842490334894,3.3646418972358276,-0.44796314060250486,2.5172573545631645,2.7486278938595055,-24.268169800962315,-10.39548930401428
y2_d079_YJD_RZQ,14,2,False,False,344297,343647.0,345247.0,345197,345197.20663488295,19.400949294811127,18.1155785370439,49.79336511704605,136.12151171517786,3.544867308992366,0.2532217852182916,4.706838877854189,5.073524089503663,-46.832078641812785,-9.230831128586413
y2_d079_YJD_RZQ,21,2,True,False,641847,641047.0,642647.0,642547,642547.8483804017,2.539921538916818,-0.3770315579372804,99.15161959826946,132.37491817603177,3.079626030305519,-0.6237383613136469,2.49416016048852,2.4061745020701815,-48.664383650534624,-8.305892457471208
y2_d079_YJD_RZQ,40,1,False,False,1190397,1189247.0,1191347.0,1191247,1191247.6427850646,25.292072767137654,22.98994842247525,99.35721493535675,114.28599893745445,2.391692619963834,0.041977497294572994,3.2726568433338357,3.623825869618123,-67.50744637627082,-10.630831603553384
y2_d079_YJD_RZQ,68,1,False,False,2135497,2134447.0,2136247.0,2136197,2136197.2723784572,31.58838869290386,30.44341958160641,49.727621542755514,96.76296580041009,2.9776893915417304,0.47276127997889117,4.007521627411129,3.970899019870701,-84.97448833063355,-7.8417605085999424
y2_d079_YJD_RZQ,77,1,False,False,2492997,2491447.0,2493697.0,2493597,2493597.595655934,6.14003188142632,3.024929877029321,99.40434406604618,111.19350185768059,4.052100245609523,0.16355174985463086,5.276855722420757,5.79713721446816,-70.56603489157023,-5.789646141583047
y2_d079_YJD_RZQ,112,1,False,False,3650847,3650147.0,3652247.0,3652197,3652197.5236742604,11.234108885702298,9.617357108709626,49.47632573964074,169.98665898299464,2.251299821513271,-0.5782382515895782,5.361866314574245,4.707161304586516,-10.638485597693844,-9.810065352769112
y2_d079_YJD_RZQ,114,1,False,False,3798997,3798347.0,3800447.0,3800397,3800397.656601785,6.941266540461021,6.346493270975005,49.34339821478352,149.3755319880455,1.8386613662989362,0.3343262095420545,3.2871823950032555,3.370842507823759,-30.345012793952947,-15.894813073358074
y2_d079_YJD_RZQ,152,1,False,False,5232447,5231747.0,5233547.0,5233447,5233447.636027702,8.995147144996588,5.926896107018905,99.36397229786962,146.34709374514824,2.6624622882343942,0.4723162057037042,7.374197962909171,6.890097054900425,-41.41324534169945,-4.751758006718151
y2_d079_YJD_RZQ,167,1,False,False,5695047,5694097.0,5695797.0,5695697,5695697.246042714,24.98235740504597,22.47277052271541,99.75395728554577,97.94625287570335,2.6174211856591967,-0.6085160591383665,4.61747650163665,4.050900892712368,-78.48314178128936,-6.912926817219163
y2_d079_YJD_RZQ,211,2,False,False,7351547,7351097.0,7352397.0,7352347,7352347.350301406,9.67466621295905,8.338413073577517,49.64969859365374,137.53039788650392,1.6260199103675461,-0.07635872947208344,4.544915495804782,4.772503326151379,-43.09250984535183,-8.664804194062702
y2_d079_YJD_RZQ,225,1,False,False,8024597,8023097.0,8025247.0,8025197,8025197.134412741,24.58826215961523,23.510732566819136,49.86558725871146,115.06813587310711,3.710774273232886,0.3301892253744262,3.3679371884532214,3.7258972508899353,-68.09459912758548,-6.730519630210449
y2_d079_YJD_RZQ,242,1,False,False,8614597,8613597.0,8615447.0,8615347,8615347.472584678,15.94312900341771,13.302939073610146,99.52741532213986,137.66621655247934,3.9076085969198857,0.300300432746026,6.259570896456586,6.539610915751673,-45.29967912984693,-6.703795102422064
y2_d079_YJD_RZQ,260,1,False,False,9347347,9346397.0,9348347.0,9348247,9348247.741111014,22.111130436514365,19.81666532054438,99.25888898596168,145.12383986095517,3.0636062454578052,0.528066692971992,4.764034037695368,4.496933306642789,-37.86192942220185,-11.81568927261894
y2_d080_YJD_RZQ,7,1,False,False,203398,202748.0,204298.0,204198,204198.9851999731,19.883390585915777,17.376298397313366,99.01480002689641,113.4272196729143,3.2183719229593635,-0.47681405207751,3.941148925793921,3.938973311519664,-66.01641712204987,-7.134956499020924
y2_d080_YJD_RZQ,15,2,False,False,504598,503998.0,505648.0,505598,505598.0218736242,9.666453764081407,8.52318007550156,49.978126375819556,134.7337477399672,2.678144851734885,0.25063330689280033,3.7842510496358552,4.059082928339637,-47.130595033761594,-12.548335391886129
y2_d080_YJD_RZQ,58,1,False,False,1868748,1867948.0,1869398.0,1869348,1869348.3512711187,20.45109620084943,19.17178393610225,49.648728881264105,104.89102055221309,3.737638803874802,0.30154177261194187,5.00652927895381,5.320855207715836,-77.80924073083862,-4.856128939202115
y2_d080_YJD_RZQ,83,1,False,False,2706598,2705298.0,2707398.0,2707348,2707348.2657883735,19.45249838819044,18.152701643056208,49.73421162646264,76.9811508545452,3.857481870649906,0.8598905624923956,4.224513707443816,2.7270052012570614,-103.34542935031936,-13.869132240125092
y2_d080_YJD_RZQ,84,1,False,False,2739198,2737648.0,2739948.0,2739798,2739798.086855942,51.31286135562045,48.3458783570093,149.91314405808225,-172.4035412063478,5.1582435806542435,0.08696758117843485,5.460733411293464,6.186938737032623,5.7253254182381585,-5.533720006632324
y2_d080_YJD_RZQ,129,2,False,False,4149648,4148948.0,4150598.0,4150548,4150548.089100094,4.296639609288306,2.5419052348007813,49.910899905953556,133.3027500818115,2.752915567424594,0.14034403511419205,1.576215128247648,1.969580975123687,-46.755698730113984,-10.657015101735707
y2_d080_YJD_RZQ,198,1,False,False,6503548,6502098.0,6504348.0,6504248,6504248.371311548,17.141618474518182,14.730375532791424,99.62868845183402,127.36855825206345,4.295489756161885,0.1904626296292384,4.962202264186972,5.498266105876996,-53.931503460360254,-8.3666603737976
y2_d080_YJD_RZQ,256,1,False,False,8727698,8725798.0,8728848.0,8728798,8728798.30027782,14.595201107138275,13.230814181929116,49.699722180143,170.49139649867533,2.6466509324534684,-0.3370827279908383,5.5111043413231515,5.577955096007754,-11.53773736571187,-8.439841255017456
y2_d080_YJD_RZQ,279,1,False,False,9689898,9688198.0,9691248.0,9691198,9691198.287140146,9.12565595335815,7.612497252011395,49.712859854102135,152.33465750984743,2.0564339320953593,-0.9990985630783661,4.2893953544312815,0.48886656998235867,-28.52193751030085,-11.626168736911831
y2_d080_YJD_RZQ,285,1,False,False,9854848,9853148.0,9855748.0,9855648,9855648.421893414,35.23806144379799,33.58764059483051,99.57810658589005,119.45648175028145,3.913313687673053,-0.1643135207108983,5.190082509886784,5.6912858502980725,-60.82132897101226,-9.14738125086078
y2_d080_YJD_RZQ,325,2,True,False,11176448,11175998.0,11177398.0,11177348,11177348.506262507,-0.6515017400167206,-2.4705626049962865,49.49373749271035,134.94267684721535,3.018876541434537,-0.1557968359979755,4.831879979051224,5.216671215477175,-46.94252094689828,-9.249093464577486
y2_d080_YJD_RZQ,341,1,False,False,12033348,12032398.0,12034248.0,12034148,12034148.682721216,16.411162761781075,13.769417417158907,99.31727878376842,-161.19673755279675,3.1734061044337807,-0.2226348485757371,4.3096436826725935,4.668486310239565,16.41920005719543,-7.919566686915417
y2_d081_YJD_RZQ,25,1,False,False,721186,720036.0,722086.0,721986,721986.6340527154,11.430915647215192,8.742524599025625,99.36594728461932,91.68556794363383,2.669212893912544,-0.5872388582030276,3.6271193077862365,3.3309415357606214,-89.95374088644525,-9.414540644167188
y2_d081_YJD_RZQ,52,1,False,False,1634736,1633386.0,1636136.0,1636086,1636086.1977006535,5.784232755299268,4.259114052912317,49.802299346541986,156.89843889736443,2.146738037513444,-0.24086418717246733,0.9114311946087232,1.2043433361348734,-23.68645555769492,-12.439794784120851
y2_d081_YJD_RZQ,94,1,False,False,2928403,2927403.0,2929353.0,2929253,2929253.461018014,16.584290377972067,13.908363899662064,99.5389819862321,173.61484671857175,3.347921491519969,-0.7639971108385702,4.261648365744842,3.244463203184055,-6.382225817665265,-10.377162485602051
y2_d081_YJD_RZQ,101,1,False,False,3058953,3057303.0,3059853.0,3059753,3059753.5863431985,21.670910144185175,19.306063513849576,99.413656801451,132.41911663911554,2.365783305782088,0.0779934808090747,5.674500516345911,6.005431262653186,-49.77018029173715,-5.053207688416513
y2_d081_YJD_RZQ,113,1,False,False,3568753,3566753.0,3569753.0,3569603,3569603.3098959746,23.961978558073696,19.96536987662791,149.69010402541608,-172.03972855868741,6.766097363200885,-0.3422006831933158,7.759331190826376,8.247721323463418,11.30769225743121,-12.175785872118244
y2_d081_YJD_RZQ,129,1,False,False,3978453,3976953.0,3979553.0,3979503,3979503.0744097508,17.688994764243777,16.410673376925022,49.925590249244124,146.89449577568774,1.8056250068106579,-0.7206860887327624,5.901561307391923,4.358773335739468,-29.85500052578341,-9.21560305314551
y2_d081_YJD_RZQ,139,1,False,False,6860003,6858303.0,6860853.0,6860803,6860803.54298363,21.238341549755287,20.061677820225523,49.457016370259225,102.8895126845357,4.4133088240621134,0.2857638911241225,3.9485011103343473,4.430748547526761,-78.10256377023053,-10.844043532878603
y2_d081_YJD_RZQ,146,1,False,False,7201203,7199853.0,7202253.0,7202153,7202153.935916835,25.12512895907896,22.95558303290958,99.06408316455781,161.02966842010244,2.540676059203605,-0.257198514978612,3.9117642637319117,4.155571133262197,-20.468233826077977,-10.296249114977472
y2_d081_YJD_RZQ,153,1,True,False,7361053,7359603.0,7362003.0,7361903,7361903.201445648,2.850332650888714,-0.0758040691518125,99.79855435155332,133.6007907936921,3.0367666458543567,-0.9825364174899973,2.4964480971705405,0.9169458342556303,-50.894944680800386,-6.462099298832765
y2_d081_YJD_RZQ,236,1,False,False,10333653,10333253.0,10334203.0,10334053,10334053.599955643,16.153855961083675,11.875078350360154,149.4000443574041,148.20278086818473,3.1432092879282436,0.001150353329344349,3.6196298338097734,4.083130644481247,-32.712430324276816,-2.5952789891926287
y2_d081_YJD_RZQ,239,1,False,False,10515303,10513903.0,10516003.0,10515853,10515853.930091677,19.677913025261454,15.579327934283995,149.06990832276642,76.70999414014216,4.36443731940625,0.372967171639398,5.025980663498906,5.300651462788227,-103.75873358709666,-5.39849694644737
y2_d082_WMI_YJD,28,1,False,False,668916,667516.0,669716.0,669666,669666.2257594004,23.367849376792837,22.064416356580185,49.77424059959594,107.7131341075459,4.1581364525991376,0.6945453811317479,3.416173675374178,3.071429248578802,-76.55493637384355,-7.777409899605908
y2_d082_WMI_YJD,31,1,False,False,726866,726116.0,727766.0,727666,727666.3724655162,15.257415678412471,12.546688371131124,99.62753448379226,119.8166235193529,3.016495605560465,-0.7665331191060066,3.1543147992998515,2.4729707105297547,-61.15633470654375,-8.680272835880977
y2_d082_WMI_YJD,65,2,True,False,1733116,1732616.0,1734116.0,1734066,1734066.0400215501,,-8.503385530045541,49.95997844985686,138.6334942526554,2.923541756221283,0.5324784909740712,5.258366809716995,4.881322620837888,-44.06924826940463,-12.078774619151254
y2_d082_WMI_YJD,69,1,False,False,1951016,1950216.0,1951666.0,1951566,1951566.685610752,16.970279467690723,14.162710208854875,99.31438924791291,148.9549665797703,5.299597473662089,0.21269892248712383,4.594288719983261,5.259910000148626,-34.60394267400292,-6.326551027893966
y2_d082_WMI_YJD,75,1,False,False,2070916,2069216.0,2072066.0,2071916,2071916.3611771972,35.06119380063016,32.01934846483687,149.63882280280814,-172.92165173428867,5.4044657405850955,-0.0834178407840082,5.679809687018988,6.4403764579220235,8.575974906088327,-19.28058572285126
