game_str,play_id,throw_ts,player_position,thrower_id,trans_ms,ball_rel_x_adj,ball_rel_y_adj,ball_rel_z_adj,throw_mph
y2_d035_KNB_YJD,137,4451186,5,YJD-0174,1584,-35.823701743008016,95.46173144707821,5.05149,70.882134833989
y2_d035_KNB_YJD,139,4604141,1,KNB-2038,2376,47.5893,59.0046,4.1025,17.951180533312684
y2_d035_KNB_YJD,144,4699907,8,KNB-1389,1320,62.50933934317442,316.74525253010125,5.59155,81.69450590800173
y2_d035_KNB_YJD,155,4984433,4,KNB-1075,858,41.118699535837656,123.31963652697198,5.22048,55.056091488736385
y2_d035_KNB_YJD,173,5525667,2,YJD-0007,1155,-0.5416794708838351,-0.9069949080554456,6.30522,73.88357242036425
y2_d035_KNB_YJD,173,5532531,8,YJD-0327,2244,6.68811,209.4669,6.28044,42.74080888261192
y2_d035_KNB_YJD,174,5576784,7,YJD-0366,2574,-88.2024,159.8826,7.3212,38.849477631069156
y2_d035_KNB_YJD,180,6001593,4,KNB-1075,957,-9.12985486526501,229.9279049057075,7.41867,55.09513384711818
y2_d035_KNB_YJD,190,6254737,2,KNB-1155,660,1.508643,-0.5786220000000002,5.90298,72.75163221798917
y2_d035_KNB_YJD,199,6552298,3,KNB-1703,1518,70.5423,111.9063,5.24568,49.376665113073805
y2_d035_KNB_YJD,202,6746503,7,YJD-0366,1881,-79.2051,234.3615,6.37875,45.58847599557249
y2_d035_KNB_YJD,206,6844810,8,YJD-0327,1287,29.346951590857135,290.9504472243874,6.18585,74.81581372750597
y2_d035_KNB_YJD,208,6918433,2,YJD-0007,726,1.7776598839303925,-0.11896483869446661,7.54638,76.94465673938704
y2_d035_KNB_YJD,208,6923614,8,YJD-0327,1089,17.595741774165315,218.44425346445948,6.47487,90.20024477625722
y2_d035_KNB_YJD,209,6974830,8,YJD-0327,1452,-117.71706940257911,347.240912515657,19.95024,64.91113562296073
y2_d035_KNB_YJD,210,7056802,2,YJD-0007,924,-1.257018417662914,-0.3661451994741918,6.62514,77.15172498471985
y2_d035_KNB_YJD,220,7451186,6,KNB-1404,891,-7.418392580233404,140.56425928270548,5.49534,80.54967833728989
y2_d035_KNB_YJD,229,7645391,7,KNB-2309,3465,-104.2002,136.1637,7.1577,38.53561311358123
y2_d035_KNB_YJD,234,7766765,9,KNB-1182,2046,77.70499866616623,217.44664935024068,6.28191,65.89945717291882
y2_d035_KNB_YJD,247,8184182,1,YJD-0335,1221,-6.974830822722087,47.86228022169861,4.8759,79.90123143806534
y2_d035_KNB_YJD,251,8254110,6,YJD-0345,1122,33.59935742636912,142.74529301765827,4.2402,68.7531412445748
y2_d035_KNB_YJD,255,8437524,4,KNB-1075,759,23.41909086554279,143.78319775704534,4.67493,71.4528692717603
y2_d035_KNB_YJD,263,8811018,9,KNB-1182,1287,129.78091502518066,219.40139584231792,7.16586,43.27275361991755
y2_d035_KNB_YJD,274,9179298,7,YJD-0366,1023,-213.41174419991597,220.64258620861625,4.9917,63.498679181918874
y2_d035_KNB_YJD,292,9552859,3,YJD-0373,858,49.2789,96.6153,1.5444,30.168454778967643
y2_d035_KNB_YJD,300,9850585,6,KNB-1404,495,-34.1814,123.1137,3.7632,47.023117362270355
y2_d035_KNB_YJD,300,9851641,4,KNB-1075,561,-2.9898,128.118,4.7586,79.51256465841993
y2_d035_KNB_YJD,308,10034857,5,KNB-2032,1122,-68.8239,89.0982,3.30483,94.11433544753581
y2_d035_KNB_YJD,318,10397000,9,YJD-0340,1584,47.99785730632707,225.17407464612154,6.57048,36.984566026716394
y2_d035_KNB_YJD,322,10541342,9,YJD-0340,1188,208.3156087780211,215.91327197748464,9.39234,76.8413771982647
y2_d035_KNB_YJD,334,10831544,8,YJD-0327,1716,-21.30312,266.7843,6.28632,49.829745480669196
y2_d035_KNB_YJD,335,10868669,8,YJD-0327,1386,93.02505972558095,361.29278414427256,9.15378,64.12071388888509
y2_d035_KNB_YJD,342,11237181,9,YJD-0340,1155,91.92811417363859,211.30435790187684,5.96334,76.95016192131766
y2_d035_KNB_YJD,357,11772375,4,KNB-1075,1386,44.9928,131.5248,4.3059,64.31897447097994
y2_d035_KNB_YJD,362,11904738,7,KNB-2309,1155,-115.38995585555918,227.68835727414364,5.65026,79.86393997837226
y2_d036_UKI_RZQ,5,101769,2,RZQ-0169,700,-20.3786740668572,7.70880861909283,5.45571,69.94498770481236
y2_d036_UKI_RZQ,7,160819,7,RZQ-0347,1200,-168.4071,233.454,3.88083,70.18666459744281
y2_d036_UKI_RZQ,13,351369,2,RZQ-0169,6050,10.86015,59.9067,6.22671,50.335848614170445
y2_d036_UKI_RZQ,14,397169,6,RZQ-0355,1050,-69.2919,130.4283,5.62926,79.97289274186983
y2_d036_UKI_RZQ,28,845919,8,UKI-1839,1250,50.8473,279.5847,5.37237,69.80869145865367
y2_d036_UKI_RZQ,32,941769,2,UKI-1505,700,1.394151,-3.49569,5.14554,75.02728997617646
y2_d036_UKI_RZQ,52,1428219,3,UKI-1641,850,87.414,75.0375,1.408341,32.43248600044912
y2_d036_UKI_RZQ,57,1551919,8,UKI-1839,1800,-124.60979912525448,223.5542616310027,4.95639,69.64302586022168
y2_d036_UKI_RZQ,59,1758019,3,UKI-1641,350,49.2261,64.3386,1.8684,21.062912177531757
y2_d036_UKI_RZQ,74,2267469,5,RZQ-0385,850,-26.05547470299969,89.91345066426899,4.51203,69.56696924057773
y2_d036_UKI_RZQ,83,2597769,7,UKI-1388,1050,-215.6409,213.5856,5.3253,68.34655601664993
y2_d036_UKI_RZQ,86,2677769,9,UKI-1222,1100,145.57375068935426,184.94026959088538,6.49137,78.40946139511925
y2_d036_UKI_RZQ,104,3426399,8,RZQ-0143,1100,-101.7678,292.0221,6.02199,77.52788754329005
y2_d036_UKI_RZQ,116,4008043,4,UKI-1940,300,8.0328,137.898,2.1237,20.20994094454423
y2_d036_UKI_RZQ,116,4009193,6,UKI-2288,650,3.99675,127.5231,4.22277,75.32977396414351
y2_d036_UKI_RZQ,123,4267943,6,RZQ-0355,1200,-53.3817,120.6969,5.1618,79.35322095096102
y2_d036_UKI_RZQ,124,4308643,8,RZQ-0143,950,103.70232480791688,352.6898588725714,4.03176,76.3653629343162
y2_d036_UKI_RZQ,134,4557793,5,RZQ-0385,950,-73.9191,71.3052,6.76518,70.77188556647802
y2_d036_UKI_RZQ,157,5451693,2,RZQ-0169,700,4.111247197197471,-3.995800830393878,5.64768,70.27473065850421
y2_d036_UKI_RZQ,162,5639893,8,RZQ-0143,1150,-80.0946,277.3599,4.38948,84.3434376239125
y2_d036_UKI_RZQ,170,5876043,1,RZQ-0082,1050,8.6013,54.7827,7.74948,36.69601455071272
y2_d036_UKI_RZQ,177,6162693,8,UKI-1839,1450,-74.76050636723956,336.40405950660704,3.43257,77.77881067965488
y2_d036_UKI_RZQ,182,6310093,4,UKI-1940,1350,59.8461,129.8187,3.66297,66.95284394222969
y2_d036_UKI_RZQ,196,6782044,6,RZQ-0355,1250,-34.3728,132.1485,5.2413,73.99126144536912
y2_d036_UKI_RZQ,210,7191744,5,UKI-1501,700,-65.67,83.292,3.78291,64.10606466750568
y2_d036_UKI_RZQ,214,7293844,6,UKI-2288,950,-2.6957665857815947,135.43629345929855,3.98895,98.5142203633859
y2_d036_UKI_RZQ,241,8314544,9,RZQ-0346,850,172.4434340796655,178.9696022887202,5.16069,89.40594040589089
y2_d036_UKI_RZQ,253,8766944,7,RZQ-0347,1100,-97.5324,163.9794,4.88157,82.27148371969092
y2_d036_UKI_RZQ,260,9087944,9,RZQ-0346,1050,129.8508,132.6207,5.91594,
y2_d036_UKI_RZQ,264,9250970,6,RZQ-0355,1050,-42.954795852851774,203.2858392448519,3.98385,77.91158439335182
y2_d036_UKI_RZQ,306,10929988,6,UKI-2288,700,-4.6406176969572535,157.48791579854435,4.25688,73.75957998495328
y2_d037_UKI_RZQ,3,189229,6,RZQ-0355,1122,-9.08811,137.3754,5.29449,71.4898171408531
y2_d037_UKI_RZQ,18,660701,7,UKI-1222,1419,-132.0324,223.7985,4.1808,66.99372070037474
y2_d037_UKI_RZQ,35,1196786,5,UKI-1501,924,-45.795034204155726,80.67768646995117,5.09715,68.20643217394647
y2_d037_UKI_RZQ,52,1726143,4,RZQ-0310,759,-24.81483,153.645,6.04092,62.38870430396295
y2_d037_UKI_RZQ,75,2527020,1,RZQ-0324,1980,4.0794,54.3699,7.22322,40.42462404350119
y2_d037_UKI_RZQ,77,2582625,1,RZQ-0324,1056,26.21904,55.4499,2.088645,33.39975803269626
y2_d037_UKI_RZQ,90,3138016,8,RZQ-0275,990,-9.14838,395.619,5.88099,80.80724094160891
y2_d037_UKI_RZQ,90,3140821,6,RZQ-0355,495,-24.65121,197.7093,5.39661,83.04644140503117
y2_d037_UKI_RZQ,93,3240349,7,RZQ-0347,825,-69.9948,167.4447,5.35416,26.886189200456005
y2_d037_UKI_RZQ,101,3442672,7,RZQ-0347,1155,-162.4701,185.2635,5.3025,76.3414256716526
y2_d037_UKI_RZQ,108,3639749,3,RZQ-0333,495,50.89027260858438,70.49681877173055,3.58314,67.27818097828175
y2_d037_UKI_RZQ,108,3641102,6,RZQ-0355,528,-2.714406,124.8387,5.83977,72.27647588330784
y2_d037_UKI_RZQ,110,3714362,8,RZQ-0275,627,-9.01611,350.757,7.56195,74.95265065413882
y2_d037_UKI_RZQ,120,4214675,4,UKI-1940,1386,83.89673640590033,124.93745359360626,4.03038,64.62428490435002
y2_d037_UKI_RZQ,123,4278794,5,UKI-1501,825,-30.17113925252208,68.67976080566523,6.07338,70.2232998940966
y2_d037_UKI_RZQ,125,4443134,6,RZQ-0355,924,-6.704146594230173,101.5551516534927,5.54073,77.1089244117427
y2_d037_UKI_RZQ,139,4948728,6,UKI-2288,1155,-25.49317514447782,133.49740587052904,6.03147,79.43432939846035
y2_d037_UKI_RZQ,147,5236191,3,RZQ-0333,1617,68.4627,110.1759,2.814489,55.86412403828885
y2_d037_UKI_RZQ,159,5644402,4,UKI-1940,1122,27.14929307922074,147.43791614091384,3.65748,77.24465258844191
y2_d037_UKI_RZQ,188,6525733,7,RZQ-0347,1881,-120.85815361414753,217.63148642136392,6.75393,46.43727761385915
y2_d037_UKI_RZQ,202,7008920,9,UKI-1839,1254,93.8049,270.7689,6.30213,58.104433869507076
y2_d037_UKI_RZQ,222,7678029,7,UKI-1222,1419,-89.6868,204.4332,5.85951,48.55634410315198
y2_d037_UKI_RZQ,226,7777920,3,UKI-1641,1089,49.96464127610882,71.82272894785767,4.78191,70.54007724435435
y2_d037_UKI_RZQ,226,7779669,6,UKI-2288,990,3.0470685669000073,118.72142229756794,5.11872,77.23634285191
y2_d037_UKI_RZQ,227,7823526,8,UKI-2443,1782,48.9813,210.0018,5.11053,80.25612734190317
y2_d037_UKI_RZQ,230,7927245,4,UKI-1940,594,23.49249,123.3678,3.34842,24.400493314561885
y2_d037_UKI_RZQ,242,8310276,7,RZQ-0347,1683,-121.4922,217.9494,4.62912,64.47850260229711
y2_d037_UKI_RZQ,259,8891905,8,UKI-2443,2079,36.1575,285.4116,5.51736,76.73827472649778
y2_d037_UKI_RZQ,262,8981269,1,UKI-1845,990,12.76101325804864,32.48523550307958,6.33555,60.84795450956315
y2_d037_UKI_RZQ,268,9127955,6,UKI-2288,1287,-48.2856,127.8156,5.46531,78.5626927584126
y2_d037_UKI_RZQ,268,9137492,3,UKI-1641,4158,79.2441,48.3903,6.36402,31.954703069671652
y2_d038_UKI_RZQ,4,42993,4,RZQ-0347,500,11.30148,150.1257,3.14574,74.93971077427587
y2_d038_UKI_RZQ,7,101143,8,RZQ-0310,2600,30.217639461904117,243.02153656103752,6.49209,55.8529156382724
y2_d038_UKI_RZQ,9,154043,6,RZQ-0355,1250,-30.3858,133.1838,4.43949,69.11857443637335
y2_d038_UKI_RZQ,18,437943,7,UKI-1906,1400,-112.85526476512256,233.11312041909446,3.55872,56.204402299557444
y2_d038_UKI_RZQ,24,572543,7,UKI-1906,850,-131.9680143448876,257.4195598902329,4.64118,72.55520216002203
y2_d038_UKI_RZQ,30,731293,6,UKI-2288,1250,-36.365597946393095,206.39229362345318,5.37981,57.626733769557504
y2_d038_UKI_RZQ,49,1272393,8,RZQ-0310,1950,-20.93253,257.8257,4.94682,50.97113858141234
y2_d038_UKI_RZQ,66,1778093,1,UKI-2137,1200,-5.17119,59.4204,5.72124,62.105236649253335
y2_d038_UKI_RZQ,66,1779543,6,UKI-2288,650,-0.04309617808338184,126.19402089129511,4.8501,70.71723732437995
y2_d038_UKI_RZQ,82,2319343,2,UKI-1505,500,17.319945296952767,27.62613359796067,3.49263,73.1815590579182
y2_d038_UKI_RZQ,84,2373243,5,UKI-1388,1450,-77.853,96.348,5.72646,74.4040960365864
y2_d038_UKI_RZQ,86,2430543,2,UKI-1505,1400,1.629084,-5.77962,4.09671,62.700696440115074
y2_d038_UKI_RZQ,117,3418743,7,RZQ-0333,1550,-151.66033988152145,239.133111576767,5.66826,64.70873440429811
y2_d038_UKI_RZQ,138,4066043,7,UKI-1906,1100,-79.8441,243.5925,5.01294,54.49577134033097
y2_d038_UKI_RZQ,146,4253893,7,UKI-1906,650,-83.18603630710868,358.34553449094005,3.90012,75.42159067932413
y2_d038_UKI_RZQ,146,4256243,6,UKI-2288,850,-59.2707,214.833,4.70184,58.46148797266255
y2_d038_UKI_RZQ,151,4402043,8,UKI-2443,1350,32.86737700596759,269.8849985366333,3.91455,59.019356390308914
y2_d038_UKI_RZQ,152,4438393,7,UKI-1906,1200,-117.1347,234.2742,4.83336,57.452617179437105
y2_d038_UKI_RZQ,166,4886093,8,RZQ-0310,2400,20.59272,233.205,5.75016,48.59635187031743
y2_d038_UKI_RZQ,199,5943393,6,RZQ-0355,1700,-23.81520080670078,119.65285097357007,4.86831,75.91747134270973
y2_d038_UKI_RZQ,206,6242143,3,RZQ-0385,2600,27.62847,96.2766,5.77599,34.60227541080856
y2_d038_UKI_RZQ,206,6244243,6,RZQ-0355,1500,29.31549,97.5531,4.94505,40.42743397218798
y2_d038_UKI_RZQ,208,6416693,8,UKI-2443,550,-30.0981,388.638,4.83426,75.94619460015309
y2_d038_UKI_RZQ,208,6419093,4,UKI-1940,600,-27.45615,223.9209,3.80076,80.94450504143033
y2_d038_UKI_RZQ,214,6548293,1,UKI-1536,600,44.43,60.5208,1.781886,24.281180512965893
y2_d038_UKI_RZQ,221,6725443,6,UKI-2288,450,-16.879892410332115,107.56609911496034,4.70352,70.20577796170879
y2_d038_UKI_RZQ,230,7049843,8,RZQ-0310,2750,36.861,248.6898,6.12657,43.413110807721274
y2_d038_UKI_RZQ,241,7612443,6,UKI-2288,1100,-59.0199,125.5827,4.55466,81.24067069988503
y2_d038_UKI_RZQ,264,8280343,2,RZQ-0006,700,2.605812,-4.34499,6.42957,78.81813532741063
y2_d038_UKI_RZQ,277,8732793,8,RZQ-0310,2300,-50.1778501591725,270.46623400549873,5.92845,61.59237886276161
y2_d039_XLB_RZQ,1,5708865,8,XLB-2307,2200,49.475262737870345,244.2157701815393,5.43906,69.94595834791106
y2_d039_XLB_RZQ,17,6248715,9,RZQ-0346,1600,68.3328,231.2532,5.62629,71.55298403381734
y2_d039_XLB_RZQ,18,6291665,6,RZQ-0355,550,-54.22669697820119,115.3293880102925,2.96055,63.07145561454139
y2_d039_XLB_RZQ,35,6936765,9,RZQ-0346,1300,59.87722335019414,289.67029510038094,5.4225,81.45500825567846
y2_d039_XLB_RZQ,61,7633065,6,XLB-2282,1500,-11.197728415489525,139.2269021794051,3.69195,74.15503880071333
y2_d039_XLB_RZQ,106,428635,8,XLB-2307,2500,-5.06103,296.9925,5.87913,66.57266560613215
y2_d039_XLB_RZQ,113,640135,6,XLB-2282,1650,-13.505650166676137,152.48339280624995,3.83247,77.26930911672669
y2_d039_XLB_RZQ,118,852235,5,RZQ-0275,1100,-27.94686,71.8923,5.33814,73.89797504342737
y2_d039_XLB_RZQ,120,900535,5,RZQ-0275,1600,-60.90707109123608,107.11233117918361,4.32948,70.8223311034278
y2_d039_XLB_RZQ,124,985585,9,RZQ-0346,1900,76.5792,250.4979,7.61991,63.24271789316434
y2_d039_XLB_RZQ,130,1234385,8,XLB-2307,1200,-60.9471,321.15,5.33379,73.28399237427499
y2_d039_XLB_RZQ,132,1318835,2,XLB-1649,1000,-0.09604440000000003,-2.464347,5.14557,77.87114084067441
y2_d039_XLB_RZQ,140,1600785,8,RZQ-0310,2050,-48.876552589884696,260.9730391583901,5.45907,55.13624832696473
y2_d039_XLB_RZQ,144,1697635,6,RZQ-0355,450,-60.504773876437284,123.7288399725845,3.51348,63.79247173850776
y2_d039_XLB_RZQ,144,1698835,4,RZQ-0347,500,-1.5227371417749882,128.03235590095738,3.56328,67.32337723971001
y2_d039_XLB_RZQ,148,1920385,7,XLB-2094,1400,-90.21120140295243,205.76408176456863,4.99713,50.20207303207238
y2_d039_XLB_RZQ,149,1962235,9,XLB-2532,1050,120.306,154.0776,4.72581,86.78168604595008
y2_d039_XLB_RZQ,150,2029535,8,XLB-2307,1050,-72.69297689914536,318.2239835062006,5.89983,83.06436267428649
y2_d039_XLB_RZQ,154,2142885,4,XLB-2265,1000,24.090664724261952,76.95139847108878,4.28037,74.199276528027
y2_d039_XLB_RZQ,155,2213085,8,XLB-2307,1900,-14.89317,270.4395,5.85165,81.36303954221259
y2_d039_XLB_RZQ,159,2347085,9,XLB-2532,900,128.42610193503103,174.2241825661414,5.77818,87.56184726947535
y2_d039_XLB_RZQ,187,3407961,1,RZQ-0114,850,-3.451689747847096,50.177254590218695,4.54203,60.46111080427942
y2_d039_XLB_RZQ,214,4207365,1,RZQ-0114,1100,7.75161,53.1243,5.70531,43.021525263417274
y2_d039_XLB_RZQ,225,4556265,4,XLB-2265,650,55.33459353697855,119.30909988946331,3.02676,50.40278725360955
y2_d039_XLB_RZQ,234,4778315,2,XLB-1649,800,-0.8489654768174613,1.4507298141572917,5.6415,78.35901567271085
y2_d039_XLB_RZQ,235,4826465,3,XLB-1710,700,48.6201,89.7807,2.291337,23.97028231373869
y2_d039_XLB_RZQ,246,5266115,6,XLB-2282,650,-42.3453,104.6949,4.09467,69.16214652916568
y2_d039_XLB_RZQ,257,5589315,2,XLB-1649,650,0.8104259999999999,-4.59567,5.13885,78.93408002073828
y2_d040_XLB_RZQ,24,640853,6,XLB-2282,1050,-35.626305080309336,127.69481920301696,3.95844,74.63712090755809
y2_d040_XLB_RZQ,34,959053,6,RZQ-0355,900,-28.05357,128.6112,5.2344,78.1122699231955
y2_d040_XLB_RZQ,36,1105453,3,XLB-1572,850,64.2666,79.6659,2.404479,28.189874076093652
y2_d040_XLB_RZQ,45,1281803,5,XLB-2549,1450,-52.23820254190339,104.43150236833017,5.35272,73.15484686217994
y2_d040_XLB_RZQ,53,1559403,8,RZQ-0231,1550,26.23548,269.232,6.62652,51.925973378157586
y2_d040_XLB_RZQ,57,1662403,3,RZQ-0333,400,42.091424749839945,75.8370461092387,2.751621,27.040036588549846
y2_d040_XLB_RZQ,66,1951103,3,XLB-1572,400,89.0808,98.1168,4.97754,32.27252579921364
y2_d040_XLB_RZQ,75,2203303,7,XLB-2011,1700,-98.3475,194.0358,5.17779,46.46726514090902
y2_d040_XLB_RZQ,82,2438453,4,XLB-2265,550,47.21916091583709,133.8793115034476,2.696295,65.27719574667158
y2_d040_XLB_RZQ,85,2648360,6,RZQ-0355,800,-24.489987567263107,151.60108854594628,7.59603,71.27707382342385
y2_d040_XLB_RZQ,87,2702660,7,RZQ-0347,1850,-161.493,228.0453,5.38932,65.33808911934999
y2_d040_XLB_RZQ,98,3030880,9,RZQ-0346,1650,33.75392283640313,216.62143417339144,6.13404,58.933883687031475
y2_d040_XLB_RZQ,101,3115130,2,RZQ-0318,750,1.3207326320042347,0.5196488329209457,5.5452,83.63146998110668
y2_d040_XLB_RZQ,107,3397030,5,XLB-2549,1150,-41.3652,96.2139,4.51044,74.54971485542903
y2_d040_XLB_RZQ,114,3530080,7,XLB-2011,950,-144.7366296633774,183.29116379086216,5.85609,61.32176410068843
y2_d040_XLB_RZQ,119,3670130,5,XLB-2549,1350,-51.7965,92.2722,5.28942,71.6942141814858
y2_d040_XLB_RZQ,121,3734880,9,XLB-2532,800,210.7878,243.9315,5.40018,80.35623268720116
y2_d040_XLB_RZQ,140,4411080,8,XLB-2307,2200,45.4689,265.623,7.28319,60.843691596289545
y2_d040_XLB_RZQ,140,4413580,4,XLB-2265,900,5.283,144.1755,3.0423,16.068274780865337
y2_d040_XLB_RZQ,147,4614030,4,XLB-2265,300,19.66566,126.198,2.136414,24.893300009024163
y2_d040_XLB_RZQ,147,4615180,6,XLB-2282,650,5.772118436731216,125.94648073110557,4.52343,72.7055202097778
y2_d040_XLB_RZQ,151,4834630,4,RZQ-0310,1200,85.2855,155.1462,4.04355,66.83499694120944
y2_d040_XLB_RZQ,172,5570480,5,XLB-2549,1300,-41.7669,81.3765,5.32905,73.88760552172519
y2_d040_XLB_RZQ,181,5757180,6,XLB-2282,1000,14.719516226389668,125.25876997805025,3.92838,65.71419218295475
y2_d040_XLB_RZQ,192,6134680,8,RZQ-0231,1800,-17.86878,355.299,5.32311,59.05126511361828
y2_d040_XLB_RZQ,198,6269080,4,RZQ-0310,1550,74.22,121.0578,4.21878,55.748712512235215
y2_d040_XLB_RZQ,199,6434380,5,XLB-2549,950,-24.687299749929682,79.70986981341598,4.96827,69.01015101999744
y2_d040_XLB_RZQ,208,6686930,5,XLB-2549,800,-20.34783,35.4396,5.64099,71.41588056149065
y2_d040_XLB_RZQ,209,6741180,9,XLB-2532,1000,97.8819,209.415,4.86171,89.2590051185801
y2_d040_XLB_RZQ,211,6823380,9,XLB-2532,1100,74.02933115760065,221.8466921808889,5.46216,81.793897486245
y2_d040_XLB_RZQ,220,7155630,8,XLB-2307,1850,-0.7116989999999999,213.057,4.96821,74.36799767910344
y2_d040_XLB_RZQ,254,8535580,7,XLB-2011,700,-206.82239358919503,223.13488586507918,2.013216,69.13240588496879
y2_d040_XLB_RZQ,263,8827930,8,XLB-2307,1600,88.7328,286.869,4.86756,78.18535373249006
y2_d040_XLB_RZQ,268,8972780,6,XLB-2282,800,-23.429937479509057,141.30379514336005,1.997364,27.720741081911065
y2_d040_XLB_RZQ,273,9200630,7,RZQ-0347,1500,-146.88438556828322,200.91174043247838,3.26505,67.92333797882004
y2_d040_XLB_RZQ,273,9206030,6,RZQ-0355,4150,-52.252514783824616,153.5309050126909,5.16555,34.967785059548895
y2_d040_XLB_RZQ,287,9625780,7,RZQ-0347,1650,-92.5287,191.7327,4.43886,38.31408041070094
y2_d040_XLB_RZQ,290,9713030,4,RZQ-0310,1250,11.8686,194.124,4.09302,43.879293817410954
y2_d040_XLB_RZQ,296,9858730,4,RZQ-0310,700,48.7701,121.0176,3.93861,50.10193808946044
y2_d041_XLB_RZQ,2,61367,6,RZQ-0355,1400,-25.9370223518668,144.90044767385234,6.03627,76.89917525158612
y2_d041_XLB_RZQ,7,201167,7,RZQ-0347,1150,-169.0581658437739,231.97847997712356,2.975427,61.19952088914182
y2_d041_XLB_RZQ,27,917467,9,XLB-2532,2350,79.22370822139159,179.2804005850849,5.28144,55.991097548499816
y2_d041_XLB_RZQ,29,972617,4,XLB-2265,500,33.8205,131.0586,1.306896,28.65862716233395
y2_d041_XLB_RZQ,29,974017,6,XLB-2282,650,5.78049,128.8377,4.93377,68.35502408682392
y2_d041_XLB_RZQ,50,1732367,8,XLB-2307,700,47.6496,380.148,4.75833,73.79754926859906
y2_d041_XLB_RZQ,55,1859817,4,XLB-2265,750,36.5556,134.6565,3.39339,52.85591609054996
y2_d041_XLB_RZQ,57,1908617,8,XLB-2307,1600,33.076461384233326,272.40898770267466,6.68382,59.747463124867764
y2_d041_XLB_RZQ,59,1970217,9,XLB-2532,1400,134.0622,231.1995,4.79352,84.53728314013831
y2_d041_XLB_RZQ,75,2580367,4,RZQ-0310,1600,75.22566419151768,121.6707242468555,4.71399,46.77473871066881
y2_d041_XLB_RZQ,77,2637467,9,RZQ-0346,950,186.08947737814034,207.71412367969924,4.89159,80.59033279221616
y2_d041_XLB_RZQ,92,3240417,8,XLB-2307,1450,25.59963,251.9664,5.84688,76.81917328174139
y2_d041_XLB_RZQ,95,3461067,9,RZQ-0346,1400,145.8156,248.8509,5.86683,71.64612093936104
y2_d041_XLB_RZQ,110,3994967,5,XLB-1710,450,-21.8127434404028,66.65281595400096,4.09869,69.32744520472707
y2_d041_XLB_RZQ,114,4140867,4,XLB-2265,950,56.3838,132.0414,3.32037,63.07736620159366
y2_d041_XLB_RZQ,114,4142017,6,XLB-2282,500,-0.2189764536475538,130.49180533995047,3.91698,73.25806744825726
y2_d041_XLB_RZQ,118,4258767,9,XLB-2532,1150,150.7671319128631,190.72962510526412,5.41086,69.02430439373875
y2_d041_XLB_RZQ,128,4678917,7,RZQ-0347,1700,-164.0712,236.2881,3.56583,53.369882035677485
y2_d041_XLB_RZQ,129,4721117,5,RZQ-0275,700,-8.42274,35.6919,5.60166,71.57404618062402
y2_d041_XLB_RZQ,129,4729067,4,RZQ-0310,2300,136.8984,148.7979,5.74905,72.67094000539579
y2_d041_XLB_RZQ,133,4877617,7,RZQ-0347,2050,-122.8212,203.1615,4.21725,62.54025357688527
y2_d041_XLB_RZQ,135,4944817,8,RZQ-0143,1050,-48.6633,360.75,5.60205,83.2832784051409
y2_d041_XLB_RZQ,155,5577517,7,XLB-1526,1250,-87.9099,219.3792,5.70684,55.21002657221427
y2_d041_XLB_RZQ,156,5616067,3,XLB-1038,1300,58.17355655080562,65.68517749483173,3.91818,64.68084319159975
y2_d041_XLB_RZQ,156,5622067,7,XLB-1526,2650,-58.287424376743814,189.32047903226336,5.26878,39.41425413988038
y2_d041_XLB_RZQ,163,5818717,6,XLB-2282,1250,-40.4337,130.4079,4.58118,77.41183831916821
y2_d041_XLB_RZQ,186,6568617,9,RZQ-0346,1400,97.6106141633332,209.12208545027394,5.40075,65.28864411593798
y2_d041_XLB_RZQ,198,7112467,8,XLB-2307,2000,80.5623,291.0462,7.71759,72.36645921383077
y2_d041_XLB_RZQ,201,7207917,5,XLB-1710,1000,-61.18647746459645,90.36717370609459,3.76134,75.98333174648211
y2_d041_XLB_RZQ,201,7209317,4,XLB-2265,650,-2.1832072934184517,135.7777083597557,3.42192,77.04218640275786
y2_d041_XLB_RZQ,204,7404517,5,XLB-1710,1050,-47.1114,82.5735,2.893725,60.002487868601776
y2_d041_XLB_RZQ,204,7405917,4,XLB-2265,550,-4.8982354352280915,124.1195599227792,5.12217,66.13864401417972
y2_d041_XLB_RZQ,236,8651867,6,XLB-2282,1000,-40.70010548698193,130.89816272985988,1.163697,38.75427448233003
y2_d041_XLB_RZQ,236,8653317,4,XLB-2265,600,-0.9243046174711382,125.82230435819164,3.74694,69.59058635729485
y2_d041_XLB_RZQ,245,9031167,2,XLB-1649,700,1.932792,-0.991263,5.66358,77.59832944098872
y2_d041_XLB_RZQ,245,9037667,8,XLB-2307,2850,-23.33955,208.6971,5.02581,42.97059676241435
y2_d041_XLB_RZQ,253,9372167,7,RZQ-0347,1500,-151.98396336781934,221.73289073226815,3.41316,73.73024186460792
y2_d041_XLB_RZQ,256,9458167,6,RZQ-0355,500,-46.12128345770565,125.95170310542449,3.38127,58.83623901773396
y2_d041_XLB_RZQ,256,9459617,4,RZQ-0310,800,0.474714,122.331,5.41809,71.44694428914376
y2_d041_XLB_RZQ,260,9679867,9,XLB-2532,1200,123.6828,217.9449,5.64708,51.08910337753748
y2_d041_XLB_RZQ,274,10193367,8,XLB-2307,1150,20.36700209842665,256.7823590077321,4.8669,67.69031098269635
y2_d041_XLB_RZQ,282,10450367,4,XLB-2265,750,4.76268,100.8711,4.56498,64.18285339820132
