,game_str,play_id,hit_time,bounce_timestamp,ball_position_x,ball_position_y,infield_bounce
3452,y2_d034_KNB_YJD,167,5648585,5648750,-1.689,5.5875,True
3453,y2_d034_KNB_YJD,207,7078345,7078444,-5.6238,11.3565,True
3454,y2_d034_KNB_YJD,226,7815895,7815961,3.7854,8.5626,True
3455,y2_d034_KNB_YJD,234,8118308,8118374,-0.0714,4.2198,True
3456,y2_d034_KNB_YJD,266,9308982,9309543,-18.41499,41.8617,True
3457,y2_d034_KNB_YJD,269,9404682,9404814,0.0315,19.4211,True
3458,y2_d034_KNB_YJD,284,10204108,10204174,1.1958,10.1448,True
3459,y2_d035_KNB_YJD,39,1241306,1241405,-1.5819,5.3679,True
3460,y2_d035_KNB_YJD,68,2288232,2288298,2.8578,9.8883,True
3461,y2_d035_KNB_YJD,96,3149829,3149928,-11.2374,14.9364,True
3462,y2_d035_KNB_YJD,115,3812767,3812866,10.5294,13.43025,True
3463,y2_d035_KNB_YJD,120,3935989,3936385,-16.55022,42.5439,True
3464,y2_d035_KNB_YJD,133,4367102,4367333,-19.76448,28.14396,True
3465,y2_d035_KNB_YJD,137,4448150,4448183,-3.4851,5.6253,True
3466,y2_d035_KNB_YJD,139,4600346,4600412,2.5881,2.6793,True
3467,y2_d035_KNB_YJD,155,4981298,4981397,2.3547,8.6802,True
3468,y2_d035_KNB_YJD,199,6549658,6550285,46.8081,73.3104,True
3469,y2_d035_KNB_YJD,247,8181179,8181278,0.6717,8.8818,True
3470,y2_d035_KNB_YJD,251,8251041,8251107,1.3332,11.406,True
3471,y2_d035_KNB_YJD,292,9550318,9550450,5.6232,13.3806,True
3472,y2_d035_KNB_YJD,300,9847945,9848440,-10.10154,46.2879,True
3473,y2_d035_KNB_YJD,308,10032052,10032118,-3.7872,6.3357,True
3474,y2_d035_KNB_YJD,357,11769174,11769207,1.7064,5.6532,True
3475,y1_d094_KQQ_YJD,4,97181,97231,0.195,4.512,True
3476,y1_d094_KQQ_YJD,10,203831,203931,0.2067,15.9672,True
3477,y1_d094_KQQ_YJD,30,840931,840981,2.8566,3.5229,True
3478,y1_d094_KQQ_YJD,78,2406081,2406131,-2.1558,5.7501,True
3479,y1_d094_KQQ_YJD,84,2526131,2526181,0.3189,5.6367,True
3480,y1_d094_KQQ_YJD,138,4430331,4430981,0.7383,70.1664,True
3481,y1_d094_KQQ_YJD,155,5007731,5007781,0.2004,5.115,True
3482,y1_d094_KQQ_YJD,171,5502081,5502681,17.72019,77.2125,True
3483,y1_d094_KQQ_YJD,182,5851781,5851831,-0.0258,3.4473,True
3484,y1_d094_KQQ_YJD,198,6379631,6380481,-18.90213,78.2565,True
3485,y1_d094_KQQ_YJD,210,6787681,6788481,-33.2601,66.0387,True
3486,y1_d094_KQQ_YJD,214,6876531,6876581,2.387589,5.74467,True
3487,y1_d094_KQQ_YJD,229,7372731,7372781,-0.7257,8.967,True
3488,y1_d094_KQQ_YJD,236,7730631,7730681,0.7191,4.5003,True
3489,y1_d094_KQQ_YJD,255,8432281,8432331,-0.2391,7.2966,True
3490,y1_d094_KQQ_YJD,295,9556531,9556581,2.3352,4.8888,True
3491,y1_d094_KQQ_YJD,311,10223531,10223581,1.1817,10.5618,True
3492,y1_d094_KQQ_YJD,313,10406131,10406731,36.9573,53.1714,True
3493,y1_d095_KQQ_YJD,45,1243866,1244466,46.2675,59.9526,True
3494,y1_d095_KQQ_YJD,69,2020716,2020766,2.6982,11.3073,True
3495,y1_d095_KQQ_YJD,74,2252066,2252166,-1.1358,14.6049,True
3496,y1_d095_KQQ_YJD,82,2443816,2443866,-2.8233,8.9571,True
3497,y1_d095_KQQ_YJD,88,2646116,2646216,-6.7314,10.8519,True
3498,y1_d095_KQQ_YJD,109,3282916,3282966,0.0072,10.5777,True
3499,y1_d095_KQQ_YJD,111,3346366,3346616,15.4635,30.9537,True
3500,y1_d095_KQQ_YJD,127,3806366,3806516,-1.835601,21.91488,True
3501,y1_d095_KQQ_YJD,195,6147166,6147316,-1.441881,21.28182,True
3502,y1_d095_KQQ_YJD,227,7274416,7274466,-3.1125,4.1256,True
3503,y1_d095_KQQ_YJD,238,7591566,7591616,-3.5142,8.5038,True
3504,y1_d095_KQQ_YJD,270,8679766,8679866,-1.2552,14.34,True
3505,y1_d096_KQQ_YJD,27,805452,805650,3.98835,24.31056,True
3506,y1_d096_KQQ_YJD,30,884619,884883,-9.02583,31.947,True
3507,y1_d096_KQQ_YJD,60,1956328,1956361,0.5163,2.1093,True
3508,y1_d096_KQQ_YJD,84,2687708,2687807,5.4132,13.527,True
3509,y1_d096_KQQ_YJD,111,3612171,3612270,1.5429,10.905,True
3510,y1_d096_KQQ_YJD,114,3827595,3827694,-6.0639,11.6946,True
3511,y1_d096_KQQ_YJD,142,4815616,4815682,0.4365,8.2185,True
3512,y1_d096_KQQ_YJD,156,5297252,5297417,-14.44857,24.30333,True
3513,y1_d096_KQQ_YJD,157,5431298,5431331,0.4839,4.4145,True
3514,y1_d096_KQQ_YJD,168,5690381,5690447,3.4095,9.0456,True
3515,y1_d096_KQQ_YJD,174,5992958,5993123,6.81747,19.2858,True
3516,y1_d096_KQQ_YJD,179,6170466,6170598,-3.687,22.1565,True
3517,y1_d096_KQQ_YJD,190,6570195,6571020,38.1504,83.1411,True
3518,y1_d096_KQQ_YJD,194,6806013,6806046,0.0579,4.0689,True
3519,y1_d096_KQQ_YJD,204,7226170,7226302,2.270913,18.95802,True
3520,y1_d096_KQQ_YJD,251,8807927,8808092,-11.42466,19.3209,True
3521,y1_d096_KQQ_YJD,264,9262272,9262437,14.10273,23.21937,True
3522,y2_d084_LFS_YJD,16,361831,362381,9.34263,83.5737,True
3523,y2_d084_LFS_YJD,61,1845331,1845731,12.17907,39.6012,True
3524,y2_d084_LFS_YJD,93,2931481,2931581,10.4622,15.7407,True
3525,y2_d084_LFS_YJD,150,4834631,4834731,7.5483,11.1396,True
3526,y2_d084_LFS_YJD,156,5124031,5124131,-2.2887,1.9818,True
3527,y2_d084_LFS_YJD,184,5905481,5905631,5.2929,13.9596,True
3528,y2_d084_LFS_YJD,187,6152131,6152181,2.1618,3.1326,True
3529,y2_d084_LFS_YJD,191,6265581,6265681,6.2211,16.6281,True
3530,y2_d084_LFS_YJD,221,7418031,7418281,3.78006,17.99895,True
3531,y2_d084_LFS_YJD,264,8823531,8823581,-0.6864,3.2466,True
3532,y2_d084_LFS_YJD,276,9253281,9253431,11.00523,23.57205,True
3533,y2_d084_LFS_YJD,280,9340681,9340731,-2.1843,7.8861,True
3534,y2_d084_LFS_YJD,285,9493281,9493331,-0.5052,6.7794,True
3535,y2_d084_LFS_YJD,303,10038931,10038981,0.468,4.6155,True
3536,y2_d084_LFS_YJD,314,10433931,10434131,4.71198,7.5267,True
3537,y2_d084_LFS_YJD,325,10726081,10726631,20.68008,51.5109,True
3538,y2_d084_LFS_YJD,341,11289631,11289681,-2.7597,7.9416,True
3539,y2_d084_LFS_YJD,347,11479881,11480331,10.39737,56.481,True
3540,y2_d084_LFS_YJD,374,12428831,12428881,-0.4701,1.6635,True
3541,y2_d085_LFS_YJD,28,865663,865963,-16.8096,30.2598,True
3542,y2_d085_LFS_YJD,30,927613,928063,39.501,43.2861,True
3543,y2_d085_LFS_YJD,31,1054663,1055113,-13.70727,43.7595,True
3544,y2_d085_LFS_YJD,34,1130513,1130563,4.4847,6.7905,True
3545,y2_d085_LFS_YJD,39,1220163,1220313,-2.3139,18.7719,True
3546,y2_d085_LFS_YJD,41,1376863,1376913,-3.5253,7.9581,True
3547,y2_d085_LFS_YJD,49,1551213,1551313,6.8874,11.0703,True
3548,y2_d085_LFS_YJD,61,1967113,1967163,4.59,7.0338,True
3549,y2_d085_LFS_YJD,68,2142363,2142413,4.8948,6.3792,True
3550,y2_d085_LFS_YJD,81,2663013,2663063,-0.0819,7.2024,True
3551,y2_d085_LFS_YJD,85,2740513,2740563,0.4668,3.5913,True
3552,y2_d085_LFS_YJD,103,3429263,3429313,0.6114,3.4944,True
3553,y2_d085_LFS_YJD,120,4075713,4075813,2.655,12.366,True
3554,y2_d085_LFS_YJD,127,4369413,4369513,2.1258,8.7156,True
3555,y2_d085_LFS_YJD,128,4403713,4404263,-18.5373,58.4199,True
3556,y2_d085_LFS_YJD,136,4639913,4639963,0.2838,5.2521,True
3557,y2_d085_LFS_YJD,140,4903813,4903913,1.4715,12.6609,True
3558,y2_d085.5_LFS_YJD,15,433572,433622,2.8014,5.6793,True
3559,y2_d085.5_LFS_YJD,33,1016622,1016672,0.1638,4.7607,True
3560,y2_d085.5_LFS_YJD,48,1463472,1463522,0.4161,3.2511,True
3561,y2_d085.5_LFS_YJD,49,1527222,1527272,-0.5028,5.0406,True
3562,y2_d085.5_LFS_YJD,58,1742422,1742522,3.8061,10.0158,True
3563,y2_d085.5_LFS_YJD,92,2779272,2779372,-6.2949,10.2672,True
3564,y2_d085.5_LFS_YJD,117,3603072,3603122,-1.32,10.0524,True
3565,y2_d085.5_LFS_YJD,125,3866572,3866672,3.2034,11.0718,True
3566,y2_d085.5_LFS_YJD,130,3996372,3996422,2.9406,6.3768,True
3567,y2_d085.5_LFS_YJD,134,4086822,4086872,2.5635,5.91,True
3568,y2_d085.5_LFS_YJD,148,4666572,4666622,-0.7047,3.2928,True
3569,y2_d085.5_LFS_YJD,158,5124622,5124672,-1.2042,1.884,True
3570,y2_d085.5_LFS_YJD,165,5340322,5341022,31.6401,58.6968,True
3571,y2_d085.5_LFS_YJD,178,5739422,5739472,-1.8327,7.3518,True
3572,y2_d085.5_LFS_YJD,204,6457672,6457722,-0.7491,9.8634,True
3573,y2_d086_LFS_YJD,44,2919493,2919543,2.9439,6.8265,True
3574,y2_d086_LFS_YJD,92,4498543,4499593,67.9098,57.7371,True
3575,y2_d086_LFS_YJD,97,4745743,4745793,-0.5001,2.8272,True
3576,y2_d086_LFS_YJD,114,5495893,5495943,0.768,3.1269,True
3577,y2_d086_LFS_YJD,115,5553443,5553543,2.5623,4.5486,True
3578,y2_d086_LFS_YJD,128,6122543,6123143,17.03451,58.554,True
3579,y2_d086_LFS_YJD,138,6388043,6388193,-4.488,14.4582,True
3580,y2_d086_LFS_YJD,163,7242793,7242993,-12.36366,21.24702,True
3581,y2_d086_LFS_YJD,169,7509043,7509093,0.0525,3.0204,True
3582,y2_d086_LFS_YJD,174,7653843,7653893,-0.3882,2.6634,True
3583,y2_d086_LFS_YJD,221,9433843,9433893,-2.874,7.6761,True
3584,y2_d086_LFS_YJD,255,228093,228143,-0.3702,8.5056,True
3585,y2_d086_LFS_YJD,263,379143,379193,2.0841,9.984,True
3586,y2_d086_LFS_YJD,271,647943,648493,20.93403,67.8222,True
3587,y2_d086_LFS_YJD,275,712943,713343,-35.1261,50.7705,True
3588,y2_d086_LFS_YJD,289,1098593,1098643,1.3272,6.2703,True
3589,y2_d086_LFS_YJD,291,1246443,1246493,4.4412,7.3665,True
3590,y2_d086_LFS_YJD,293,1292543,1292643,-2.9877,11.9598,True
3591,y2_d086_LFS_YJD,306,1553093,1559593,15.1905,9.5283,True
3592,y1_d097_MRJ_YJD,11,216728,216778,0.3519,7.1739,True
3593,y1_d097_MRJ_YJD,21,554828,554878,-4.4889,7.2552,True
3594,y1_d097_MRJ_YJD,24,637578,637728,10.0374,12.7554,True
3595,y1_d097_MRJ_YJD,26,798878,798928,-2.6289,8.5989,True
3596,y1_d097_MRJ_YJD,29,860528,860828,-1.736433,30.0867,True
3597,y1_d097_MRJ_YJD,35,1015528,1015878,-9.1428,48.5556,True
3598,y1_d097_MRJ_YJD,48,1436078,1436228,-15.50433,18.30366,True
3599,y1_d097_MRJ_YJD,54,1688078,1688328,12.13752,22.06335,True
3600,y1_d097_MRJ_YJD,57,1759128,1759178,4.2135,6.177,True
3601,y1_d097_MRJ_YJD,59,1951078,1951228,8.9499,18.4536,True
3602,y1_d097_MRJ_YJD,91,2895378,2895428,-0.6375,9.9291,True
3603,y1_d097_MRJ_YJD,94,2987178,2987378,7.4844,24.1044,True
3604,y1_d097_MRJ_YJD,137,4464828,4464978,10.563,14.1975,True
3605,y1_d097_MRJ_YJD,171,5582478,5582528,-0.0207,4.0401,True
3606,y1_d097_MRJ_YJD,176,5795328,5795378,-1.2144,6.3363,True
3607,y1_d097_MRJ_YJD,234,8033878,8033928,-2.2071,4.0503,True
3608,y1_d097_MRJ_YJD,246,8366478,8366578,3.5925,18.2613,True
3609,y1_d097_MRJ_YJD,256,8705578,8705828,15.77541,24.09105,True
3610,y1_d097_MRJ_YJD,259,8787728,8787778,0.2766,2.9766,True
3611,y1_d097_MRJ_YJD,269,9087978,9088028,-0.6735,8.0361,True
3612,y1_d097_MRJ_YJD,273,9278478,9278528,-0.0876,5.2113,True
3613,y1_d097_MRJ_YJD,275,9338328,9338378,-3.3216,6.9057,True
3614,y1_d097_MRJ_YJD,277,9407428,9407478,-3.4086,9.1041,True
3615,y1_d098_MRJ_YJD,8,119142,119292,3.1053,19.88154,True
3616,y1_d098_MRJ_YJD,32,773442,773792,-7.57539,48.63,True
3617,y1_d098_MRJ_YJD,79,2197392,2197592,-15.40992,21.24387,True
3618,y1_d098_MRJ_YJD,189,6046542,6047192,29.66292,77.5965,True
3619,y1_d098_MRJ_YJD,218,7272242,7272392,-10.60065,17.66685,True
3620,y1_d098_MRJ_YJD,234,7892642,7893142,44.8644,53.112,True
3621,y1_d098_MRJ_YJD,243,8219692,8220592,-31.7019,89.2275,True
3622,y1_d098_MRJ_YJD,265,8976042,8976842,4.13046,56.0286,True
3623,y1_d098_MRJ_YJD,271,9219142,9219342,-7.53453,31.4115,True
3624,y1_d098_MRJ_YJD,280,9410442,9412442,-52.0764,62.547,True
3625,y1_d099_MRJ_YJD,11,351317,351517,11.29164,27.10284,True
3626,y1_d099_MRJ_YJD,67,2364367,2364417,-2.649,6.126,True
3627,y1_d099_MRJ_YJD,79,2794517,2794567,-3.3471,7.3071,True
3628,y1_d099_MRJ_YJD,93,3334617,3334667,-4.0329,6.2499,True
3629,y1_d099_MRJ_YJD,106,3792517,3792817,-14.62554,34.9266,True
3630,y1_d099_MRJ_YJD,147,5260267,5260317,4.7253,7.4841,True
3631,y1_d099_MRJ_YJD,151,5345917,5345967,2.9415,5.8914,True
3632,y1_d099_MRJ_YJD,169,5941567,5942017,9.18888,14.47947,True
3633,y1_d099_MRJ_YJD,201,7076117,7076717,9.15645,62.9994,True
3634,y1_d099_MRJ_YJD,206,7313467,7313667,4.11663,15.82701,True
3635,y1_d099_MRJ_YJD,214,7703967,7704017,-3.1533,8.0916,True
3636,y1_d099_MRJ_YJD,220,7920367,7921267,-45.1647,81.5337,True
3637,y1_d099_MRJ_YJD,221,8119717,8119917,-11.26587,26.35917,True
3638,y1_d099_MRJ_YJD,265,9626717,9626967,7.24611,26.54265,True
3639,y1_d099_MRJ_YJD,271,9936967,9937017,-2.2722,6.0567,True
3640,y1_d099_MRJ_YJD,295,10844567,10844667,-2.8899,10.0707,True
3641,y1_d100_MRJ_YJD,6,135720,136270,20.35665,77.9568,True
3642,y1_d100_MRJ_YJD,9,205270,205420,5.7108,16.023,True
3643,y1_d100_MRJ_YJD,54,1576020,1576220,15.53514,24.4284,True
3644,y1_d100_MRJ_YJD,62,1874570,1874820,12.02565,25.30236,True
3645,y1_d100_MRJ_YJD,102,3127970,3128020,1.3821,2.9931,True
3646,y1_d100_MRJ_YJD,134,4080520,4080620,-9.4467,15.32163,True
3647,y1_d100_MRJ_YJD,150,4534220,4534770,23.63244,69.8133,True
3648,y1_d100_MRJ_YJD,166,5180520,5180820,11.78529,34.0704,True
3649,y1_d100_MRJ_YJD,172,5430570,5430620,0.4389,2.0814,True
3650,y1_d100_MRJ_YJD,192,6089420,6089470,0.4905,5.0157,True
3651,y1_d100_MRJ_YJD,194,6161720,6162070,6.65256,45.1287,True
3652,y1_d100_MRJ_YJD,206,6440920,6441470,-24.42045,50.253,True
3653,y1_d100_MRJ_YJD,209,6614920,6615020,-3.9831,6.9042,True
3654,y1_d100_MRJ_YJD,226,7308870,7308920,3.4122,3.3369,True
3655,y1_d100_MRJ_YJD,246,7952970,7953020,2.4798,3.0087,True
3656,y1_d100_MRJ_YJD,252,8125170,8125220,4.5486,5.2737,True
3657,y1_d100_MRJ_YJD,264,8518320,8518420,-1.8564,14.2866,True
3658,y1_d100_MRJ_YJD,276,8968970,8969070,-0.5262,12.8331,True
3659,y2_d005_NSO_YJD,65,2151792,2152042,-9.9051,18.7284,True
3660,y2_d005_NSO_YJD,84,2818042,2818142,3.6675,8.3199,True
3661,y2_d005_NSO_YJD,127,4053792,4055592,-20.5143,92.1732,True
3662,y2_d005_NSO_YJD,159,5269392,5269992,-4.83399,68.976,True
3663,y2_d005_NSO_YJD,176,5914342,5914642,14.88588,42.2739,True
3664,y2_d005_NSO_YJD,210,7149292,7149342,-0.9213,4.4166,True
3665,y2_d005_NSO_YJD,223,7665992,7666092,-3.1245,12.8853,True
3666,y2_d005_NSO_YJD,232,7948942,7949092,-5.26587,21.5889,True
3667,y2_d005_NSO_YJD,265,8990342,8990392,1.7061,1.7838,True
3668,y2_d005_NSO_YJD,278,9346042,9346742,-5.85753,72.2751,True
3669,y2_d005_NSO_YJD,284,9516492,9516642,2.7324,8.2029,True
3670,y2_d005_NSO_YJD,298,10200042,10200292,9.8844,31.0194,True
3671,y2_d006_NSO_YJD,5,472026,472426,3.50241,43.7049,True
3672,y2_d006_NSO_YJD,28,1301026,1301076,4.89,11.8443,True
3673,y2_d006_NSO_YJD,34,1428076,1428126,2.5359,7.9311,True
3674,y2_d006_NSO_YJD,46,1890726,1890776,0.1014,5.4783,True
3675,y2_d006_NSO_YJD,75,2666326,2666826,-4.13049,55.6329,True
3676,y2_d006_NSO_YJD,86,3067176,3067226,-0.5622,4.4715,True
3677,y2_d006_NSO_YJD,93,3313326,3313476,-12.2268,18.0333,True
3678,y2_d006_NSO_YJD,115,3955626,3955676,-1.0197,3.8817,True
3679,y2_d006_NSO_YJD,123,4327326,4327376,0.4455,3.6153,True
3680,y2_d006_NSO_YJD,125,4378276,4378326,-0.8643,3.3456,True
3681,y2_d006_NSO_YJD,129,4490276,4490326,1.8021,3.3354,True
3682,y2_d006_NSO_YJD,136,4751676,4751876,-4.11432,20.34621,True
3683,y2_d006_NSO_YJD,143,4908126,4908476,23.29845,38.3643,True
3684,y2_d006_NSO_YJD,169,5973476,5973976,-11.80128,62.595,True
3685,y2_d006_NSO_YJD,188,6578776,6579226,-17.43873,54.4899,True
3686,y2_d006_NSO_YJD,198,6879676,6879726,2.451,11.2209,True
3687,y2_d006_NSO_YJD,231,7977476,7977526,-1.7073,5.0364,True
3688,y2_d006_NSO_YJD,266,9129126,9129176,-0.5601,5.6469,True
3689,y2_d006_NSO_YJD,275,9426126,9427276,21.93684,69.8322,True
3690,y2_d006_NSO_YJD,305,234126,234176,1.0326,4.6152,True
3691,y2_d007_NSO_YJD,2,32658,32858,-1.51275,25.25454,True
3692,y2_d007_NSO_YJD,31,939608,939858,-6.37218,34.0812,True
3693,y2_d007_NSO_YJD,63,2067208,2067308,3.1071,13.3947,True
3694,y2_d007_NSO_YJD,67,2151108,2151558,-16.46361,56.7654,True
3695,y2_d007_NSO_YJD,99,3186308,3187008,0.948723,8.10201,True
3696,y2_d007_NSO_YJD,107,3384108,3384158,0.9462,6.5778,True
3697,y2_d007_NSO_YJD,117,3751558,3751708,5.82927,22.51821,True
3698,y2_d007_NSO_YJD,135,4351708,4351758,1.539,8.2059,True
3699,y2_d007_NSO_YJD,152,5063908,5064008,8.6973,16.3599,True
3700,y2_d007_NSO_YJD,162,5408358,5408408,-0.1818,6.1863,True
3701,y2_d007_NSO_YJD,181,6191808,6191908,0.9513,12.2046,True
3702,y2_d007_NSO_YJD,192,6604908,6605508,-39.1293,51.813,True
3703,y2_d007_NSO_YJD,211,7175408,7175858,41.0076,45.8955,True
3704,y2_d007_NSO_YJD,236,8057258,8057358,7.1118,13.0281,True
3705,y2_d007_NSO_YJD,245,8447158,8447208,-4.1136,6.2205,True
3706,y2_d007_NSO_YJD,285,9572458,9572558,-4.2918,14.2728,True
3707,y2_d090_NYA_YJD,51,4270535,4270635,4.9071,22.4826,True
3708,y2_d090_NYA_YJD,53,4322835,4323035,-11.40645,19.65012,True
3709,y2_d090_NYA_YJD,54,4471085,4471135,-3.4515,7.437,True
3710,y2_d090_NYA_YJD,57,4550835,4551035,-7.48251,28.73115,True
3711,y2_d090_NYA_YJD,60,4658285,4658435,-5.5539,20.5263,True
3712,y2_d090_NYA_YJD,129,7360435,7360485,-0.1854,7.2177,True
3713,y2_d090_NYA_YJD,133,7479185,7479235,0.4626,12.3345,True
3714,y2_d090_NYA_YJD,138,7778435,7778485,-3.0168,7.2606,True
3715,y2_d090_NYA_YJD,143,7937585,7938185,-40.0821,72.8118,True
3716,y2_d090_NYA_YJD,159,8519085,8519135,4.7031,7.7094,True
3717,y2_d090_NYA_YJD,174,9165985,9166035,-2.7474,8.853,True
3718,y2_d090_NYA_YJD,176,9238835,9238885,-2.9397,12.0342,True
3719,y2_d090_NYA_YJD,182,9678985,9679485,-27.21252,57.9912,True
3720,y2_d090_NYA_YJD,191,9921535,9922185,38.6304,81.8064,True
3721,y2_d090_NYA_YJD,192,10070985,10071035,-1.3497,4.3797,True
3722,y2_d090_NYA_YJD,197,10219985,10220035,-0.4014,1.8246,True
3723,y2_d090_NYA_YJD,213,10778635,10778685,2.7417,0.8751,True
3724,y2_d090_NYA_YJD,217,10901085,10901135,2.3502,6.5667,True
3725,y2_d090_NYA_YJD,218,14985,15035,3.6762,9.5388,True
3726,y2_d090_NYA_YJD,220,68435,68585,-8.58084,18.1341,True
3727,y2_d090_NYA_YJD,236,490135,490335,5.12715,32.1441,True
3728,y2_d090_NYA_YJD,268,1676585,1676885,9.37182,35.0613,True
3729,y2_d090_NYA_YJD,274,1871885,1871985,-8.8875,15.9315,True
3730,y2_d090_NYA_YJD,289,2337385,2337635,7.45968,27.76305,True
3731,y2_d090_NYA_YJD,294,2444885,2444935,0.2409,9.1665,True
3732,y2_d091_NYA_YJD,7,124822,125322,-32.0709,53.1528,True
3733,y2_d091_NYA_YJD,20,572972,573022,0.3486,7.7298,True
3734,y2_d091_NYA_YJD,32,900322,900372,-1.053,4.8381,True
3735,y2_d091_NYA_YJD,35,959972,960022,-0.7785,9.4851,True
3736,y2_d091_NYA_YJD,60,1829672,1829772,2.4399,6.0627,True
3737,y2_d091_NYA_YJD,71,2200372,2200472,0.7932,7.9413,True
3738,y2_d091_NYA_YJD,75,2316722,2316772,-0.8952,5.652,True
3739,y2_d091_NYA_YJD,77,2381972,2382122,12.9819,15.9918,True
3740,y2_d091_NYA_YJD,83,2643872,2643922,0.2172,2.9253,True
3741,y2_d091_NYA_YJD,87,2846872,2846922,3.4188,11.3448,True
3742,y2_d091_NYA_YJD,93,3021522,3021772,-16.9608,28.76337,True
3743,y2_d091_NYA_YJD,102,3369222,3369372,7.4175,18.6945,True
3744,y2_d091_NYA_YJD,134,4470822,4470872,0.5586,4.8747,True
3745,y2_d091_NYA_YJD,136,4517222,4517272,2.3766,8.1969,True
3746,y2_d091_NYA_YJD,153,5214472,5214522,-1.2105,6.6144,True
3747,y2_d091_NYA_YJD,174,5875122,5875172,1.5414,5.1708,True
3748,y2_d091_NYA_YJD,179,6112472,6113072,0.505245,76.6512,True
3749,y2_d091_NYA_YJD,194,6759722,6760122,12.13212,43.7043,True
3750,y2_d091_NYA_YJD,221,7629222,7629322,-8.7177,14.6673,True
3751,y2_d092_NYA_YJD,4,112659,114609,-27.58161,43.5213,True
3752,y2_d092_NYA_YJD,7,209259,209309,-2.151,3.4062,True
3753,y2_d092_NYA_YJD,12,464309,464359,-1.8975,8.3154,True
3754,y2_d092_NYA_YJD,17,589859,590009,7.8408,26.448,True
3755,y2_d092_NYA_YJD,26,919409,919459,-2.4873,5.9922,True
3756,y2_d092_NYA_YJD,67,2211209,2211259,-0.5619,4.626,True
3757,y2_d092_NYA_YJD,97,3155759,3155809,2.6562,8.7369,True
3758,y2_d092_NYA_YJD,102,3392159,3392409,-10.76373,31.7814,True
3759,y2_d092_NYA_YJD,107,3528459,3529009,10.34421,65.1207,True
3760,y2_d092_NYA_YJD,114,3812359,3812409,-1.8501,2.3139,True
3761,y2_d092_NYA_YJD,119,3998359,3998509,-3.05442,4.55532,True
3762,y2_d092_NYA_YJD,121,4065559,4065659,6.033,18.8949,True
3763,y2_d092_NYA_YJD,151,5155609,5157259,22.98396,49.7223,True
3764,y2_d092_NYA_YJD,157,5299859,5299909,0.7674,6.48,True
3765,y2_d092_NYA_YJD,171,6075159,6075209,0.6663,8.5071,True
3766,y2_d092_NYA_YJD,179,6450609,6450659,-2.3271,5.5269,True
3767,y2_d092_NYA_YJD,182,6519409,6519459,-4.2846,10.8873,True
3768,y2_d092_NYA_YJD,190,6860609,6861559,33.711,70.0953,True
3769,y2_d092_NYA_YJD,194,6968209,6968409,-2.20974,22.91757,True
3770,y2_d092_NYA_YJD,212,7610709,7611109,-7.71453,50.397,True
3771,y2_d092_NYA_YJD,251,9065659,9065709,1.7493,8.6952,True
3772,y2_d058_POW_YJD,34,972009,972909,-13.83297,65.6202,True
3773,y2_d058_POW_YJD,52,1498559,1499609,14.82012,57.6129,True
3774,y2_d058_POW_YJD,92,3148559,3148659,2.7114,10.8837,True
3775,y2_d058_POW_YJD,146,4709909,4711859,-49.4694,55.8726,True
3776,y2_d058_POW_YJD,150,4868159,4868409,-10.20021,25.6995,True
3777,y2_d058_POW_YJD,165,5420459,5420559,-1.3221,10.116,True
3778,y2_d058_POW_YJD,167,5466959,5467059,4.2381,13.314,True
3779,y2_d058_POW_YJD,197,6593359,6593409,-1.9203,9.7488,True
3780,y2_d058_POW_YJD,205,6814459,6814559,4.8684,14.8557,True
3781,y2_d058_POW_YJD,211,7015509,7015909,11.97636,52.3638,True
3782,y2_d058_POW_YJD,224,7487459,7488559,17.41983,88.077,True
3783,y2_d058_POW_YJD,272,9150809,9150859,-4.2222,4.5405,True
3784,y2_d058_POW_YJD,281,9622609,9622659,-1.9977,4.2468,True
3785,y2_d058_POW_YJD,287,9813809,9815159,19.81749,83.7183,True
3786,y2_d059_POW_YJD,12,2296673,2296773,0.6663,8.7093,True
3787,y2_d059_POW_YJD,14,2367873,2368523,-19.16946,77.2296,True
3788,y2_d059_POW_YJD,28,2796573,2796673,-1.9281,10.9893,True
3789,y2_d059_POW_YJD,37,3027523,3027573,0.9468,3.7737,True
3790,y2_d059_POW_YJD,57,3588323,3588373,0.0966,7.4844,True
3791,y2_d059_POW_YJD,82,4456823,4456923,3.2418,11.2791,True
3792,y2_d059_POW_YJD,83,4608373,4608623,-6.96861,8.21337,True
3793,y2_d059_POW_YJD,87,4728223,4728323,-6.6594,12.8625,True
3794,y2_d059_POW_YJD,101,5459073,5459173,0.0123,8.1519,True
3795,y2_d059_POW_YJD,178,8158273,8158373,-2.6301,3.6999,True
3796,y2_d059_POW_YJD,188,8530023,8530073,2.2065,4.0629,True
3797,y2_d059_POW_YJD,197,8853573,8853623,0.9,2.5455,True
3798,y2_d059_POW_YJD,209,9389173,9389323,-1.458768,25.67838,True
3799,y2_d059_POW_YJD,210,9570273,9570373,2.4174,10.9938,True
3800,y2_d059_POW_YJD,232,10229623,10229673,0.8586,7.956,True
3801,y2_d059_POW_YJD,238,10399473,10399523,-2.6604,4.0896,True
3802,y2_d059_POW_YJD,267,11602223,11602273,0.5163,2.1093,True
3803,y2_d059_POW_YJD,276,11877323,11877423,-5.4477,15.0468,True
3804,y2_d059_POW_YJD,277,12076973,12077073,-0.0141,4.2864,True
3805,y2_d059_POW_YJD,328,1240623,1241023,-0.869061,54.4944,True
